source,target,mean,std,median,min,max,count,distance
74.0,143.0,3.061276354515872,0.6828393645840264,2.8740104701520273,1.7751241139174287,5.029518322766047,1133,1.0059036645532096
451.0,224.0,1.4565425066533837,0.29015624308383375,1.507278276599623,0.7933043561050649,2.3188896563071126,1145,0.5024260921998744
451.0,247.0,1.5121782124618095,0.27653400377091014,1.5153490879711509,0.777102096395462,2.331306289186386,1145,0.5051163626570503
417.0,430.0,1.1424834947478135,0.12021340666729753,1.122074981793035,1.0820008753004269,2.4236819606729556,1120,1.0098674836137316
417.0,229.0,0.8314516496529832,0.03213073797796657,0.8145525737816602,0.759328670474429,1.0181907172270752,1141,0.7466731926331885
76.0,428.0,0.6186810635896507,0.10980223863921461,0.5567481706436147,0.4407589684261949,1.057821524222868,1131,0.3526071747409559
77.0,478.0,1.310806945773355,0.34900246087129055,1.2031578118512194,0.9200618561215208,2.406315623702439,1130,0.5213683851355284
430.0,417.0,1.2026820260336886,0.3444423708517127,1.122074981793035,1.063018403803928,3.366224945379105,1111,1.0098674836137316
430.0,418.0,0.7160890099900952,0.019243727525443746,0.7138056564123618,0.6883125972547774,0.8379457705710335,1142,0.6424250907711256
428.0,442.0,0.502179768179143,0.11896994979436593,0.4489963930032927,0.3186426014862077,0.987792064607244,1137,0.164632010767874
428.0,276.0,1.2882156044041526,0.5317075425377398,1.0472937766482666,0.7200144714456833,3.1680636743610067,1131,0.5280106123935011
508.0,428.0,1.3255722486203654,0.31775117162117894,1.3041343093617712,0.8544328233749536,3.097318984734207,1140,0.4129758646312276
508.0,230.0,1.2101733041919798,0.43566949658725745,1.0383620434239291,0.736293085336968,2.699741312902216,1133,0.674935328225554
508.0,442.0,0.9451340494179435,0.18632048806339843,0.9525055495610396,0.6803611068293139,1.488289921189124,1141,0.3968773123170998
508.0,446.0,0.9513866625517048,0.1754030393206079,0.9761186670139708,0.5048889656968816,1.6268644450232848,1144,0.2440296667534927
436.0,432.0,2.0060504024543055,0.5214499769335474,1.9125746806230584,1.0625414892350324,3.4774085102237424,1147,0.6375248935410195
436.0,475.0,0.858944262862693,0.26455222821938135,0.8519058737244702,0.3872299426020319,1.825512586552436,1133,0.2129764684311175
452.0,443.0,0.7408961028460002,0.16556629799576558,0.6523206811474052,0.4839798602061393,1.4288929206086016,1138,0.2500562611065053
452.0,172.0,0.6987315042037775,0.19046123357348238,0.665657118700642,0.3429142732700277,1.616595859701559,1139,0.1886028502985152
452.0,387.0,0.6120733649460909,0.1298109280922401,0.6088504256447541,0.3690002579665177,1.0147507094079238,1130,0.2029501418815847
533.0,530.0,0.6122565037947619,0.11202607830707927,0.5986687616863043,0.3420964352493168,0.997781269477174,1143,0.1995562538954348
533.0,387.0,2.2428198855506745,0.3873041079642212,2.1788494976487804,1.124567482657435,3.4861591962380487,1143,0.5810265327063414
533.0,412.0,1.6238917899202845,0.3837145118863702,1.5434248325543152,0.9248209345846078,2.6903881733370407,2286,0.4932378317784575
533.0,532.0,2.5303457260631954,0.46032985144474653,2.460816839392118,1.1535078934650551,4.101361398986863,1140,0.6152042098480295
530.0,443.0,1.2157534090593747,0.3457459895802489,1.1143413643417035,0.851426807837528,1.949420654166729,1152,0.3263802763377191
530.0,533.0,0.7317282973738582,0.2182811189442104,0.7483359521078805,0.4276205440616459,1.995562538954348,2278,0.1995562538954348
530.0,523.0,1.0394410982570053,0.19018909419044697,1.0163728948283608,0.5807845113304919,1.6939548247139349,1143,0.3387909649427869
372.0,442.0,0.38681169093126055,0.06992201875962309,0.3667622177451181,0.312826597488483,0.7597217367577447,1134,0.1772684052434737
392.0,437.0,0.7777828465009711,0.20760944431720046,0.7422282577814694,0.4147746146425858,1.4102336897847918,1146,0.2350389482974653
392.0,518.0,0.6973668250763521,0.14843744037193854,0.6807093358220779,0.3828990013999188,1.113888004072491,1131,0.2042128007466233
453.0,124.0,1.3051422226146638,0.2946498998568872,1.313689583691027,0.6369404042138314,2.101903333905643,1135,0.3503172223176072
453.0,277.0,1.425554101428899,0.2853569554941863,1.3743747852136117,0.8638927221342702,2.519687106224955,1139,0.503937421244991
453.0,226.0,1.6182356822512713,0.3746334712472957,1.5792309164316505,0.8572967832057529,3.000538741220135,1137,0.5000897902033559
81.0,82.0,1.493873893751262,0.43397015300328057,1.3006867190300069,0.9318903647167464,2.5748309471868067,1152,0.502906234869392
15.0,516.0,0.6925654851337326,0.22699112511665612,0.6241556655880174,0.4284433582514043,2.1422167912570216,1148,0.3570361318761703
435.0,488.0,1.8353083367069816,0.3397900495315509,1.8803781480604311,1.0530117629138416,2.925032674760671,1142,0.4387549012141006
435.0,23.0,0.7724506403514113,0.1927922073009904,0.7330028567469553,0.3665014283734776,1.6754351011358977,1140,0.1954674284658547
435.0,10.0,1.2786459992370733,0.1680806522768157,1.2879386462040476,0.7972953524120294,1.674320240065262,1138,0.2790533733442103
435.0,537.0,1.4417854529741971,0.18149766940547124,1.4559844671431863,0.8603544578573374,1.8927798072861424,1139,0.315463301214357
83.0,85.0,1.5013561812286407,0.35684932380203166,1.4405463496167208,0.8643278097700327,2.5209561118292614,1143,0.5041912223658523
515.0,445.0,0.5765374087346838,0.08911214537869942,0.5703275778719078,0.3096063994161785,0.8335556907358653,1147,0.1806037329927708
515.0,518.0,2.1706723540720585,0.27118886952564053,2.0851784633602817,1.1915305504915896,3.032986855796773,1131,0.5560475902294084
515.0,528.0,0.9321768342322929,0.6337858825868046,0.7645303329980596,0.4459760275822014,3.567808220657611,1138,0.1783904110328805
84.0,510.0,0.5713065414400583,0.15456654129271113,0.5382864023654962,0.334108801468239,1.0765728047309924,1142,0.1614859207096488
85.0,84.0,0.8281486415561342,0.13928188170047495,0.8006553018532082,0.5245672667314123,1.267704227934246,1143,0.2535408455868492
85.0,83.0,1.3939660144094788,0.31384061135776203,1.3152814496500496,0.8897492159397393,2.3270364109193187,1131,0.5041912223658523
86.0,59.0,2.025082121323621,0.0833613216365083,2.025424573624909,1.5990194002301912,2.4633542118312013,1105,0.5063561434062273
86.0,142.0,1.0971069143674783,0.260519771274825,1.0455487202812794,0.7219264973370739,1.8950570555098192,1135,0.5053485481359518
438.0,528.0,0.4603770688362804,0.10304044231623738,0.4122743067699527,0.2873426986578458,0.9482309055708914,1148,0.1580384842618152
438.0,432.0,1.8269935389332077,0.4589561946956334,1.7600919826162975,0.9600501723361624,3.520183965232595,1137,0.5280275947848893
528.0,172.0,2.000715561293385,0.5092619132109828,1.84069631073513,1.1155735216576543,3.801438033163902,1134,0.61356543691171
528.0,515.0,0.577779775750902,0.09330904734536472,0.5351712330986417,0.3822651664990298,0.9612995338295228,1120,0.1783904110328805
528.0,445.0,0.8291617642658718,0.17180646237878794,0.8747927639525086,0.371124202888943,1.3607887439261244,1145,0.2041183115889186
528.0,25.0,1.1213402885177188,0.30789968934873413,1.0982281159731002,0.5710786203060121,2.3794942512750503,1135,0.237949425127505
528.0,24.0,1.7794609750227137,0.3459401625095216,1.7783999732496345,0.9752515982336706,3.359199949471532,1149,0.5038799924207298
87.0,97.0,1.8976253956484455,2.220446049250313e-16,1.8976253956484457,1.8976253956484457,1.8976253956484457,1152,0.5060334388395855
16.0,228.0,1.1842316954582537,0.22821756000141957,1.1492358540670773,0.7661572360447182,1.8675082628590003,1148,0.4980022034290668
297.0,298.0,1.7587089306711268,0.3218479678210688,1.672683975758238,1.4137545679791634,3.1184832311841246,1127,0.801127588521526
90.0,216.0,0.3126449330175038,0.0,0.3126449330175038,0.3126449330175038,0.3126449330175038,1152,0.1302687220906266
91.0,408.0,1.1130091541976437,0.13074205282962995,1.0706391427132316,0.9814192141537954,1.5702707426460727,1137,0.5888515284922773
92.0,259.0,0.37402037215149714,0.07629686215699728,0.3363166073133049,0.2914743930048643,0.6726332146266099,1121,0.1457371965024321
92.0,91.0,1.797417697662841,0.18554307324355182,1.7503429872682268,1.6044810716625413,2.406721607493812,1143,0.9626886429975248
425.0,331.0,1.1351383571996998,0.2388988930314643,1.082612709931216,0.7217418066208107,2.02087705853827,1132,0.5052192646345675
425.0,289.0,2.2166222329893057,0.5587523152564501,2.0232678628786394,1.3488452419190928,4.046535725757279,1139,0.8767494072474105
94.0,209.0,1.054490888933732,0.20349289363669418,1.000732125102262,0.71480866078733,1.8763727345667416,1130,0.500366062551131
96.0,8.0,2.530669259251044,0.39281432315881404,2.353274000476637,2.0843284004221636,4.394668314143116,1121,1.2158582335795955
17.0,127.0,0.7671028309727628,0.2645165209349737,0.7417242152693662,0.3828254014293502,2.9668968610774646,1140,0.1977931240718309
454.0,187.0,1.2062771255951068,0.23406036387686985,1.123110340696924,0.8195670053734311,1.8952486999260592,1139,0.5053996533136158
454.0,374.0,0.7444238355703312,0.14799661691111504,0.7102253089864279,0.4624722942237204,1.4204506179728558,1147,0.3314384775269997
454.0,357.0,1.2210281582990379,0.24493868759018747,1.1944261954647395,0.7465163721654622,1.990710325774566,1142,0.4976775814436415
455.0,496.0,1.4308354154874725,0.20773249718076944,1.373635876783858,0.8910070552111512,2.060453815175787,1138,0.5494543507135432
455.0,324.0,1.3408593583065547,0.276805951365841,1.29484620515303,0.776907723091818,2.471979118928512,1143,0.4531961718035605
456.0,347.0,1.031324199876579,0.2375337762844044,0.995612212408982,0.5593499695660693,1.9266498951720168,1138,0.2889974842758024
456.0,238.0,1.2428794618628694,0.364717837755572,1.1189757368585194,0.7553086223795006,3.0212344895180023,1143,0.5035390815863338
524.0,189.0,1.581783559364035,0.27780121900658783,1.5481994702435484,0.90311635764207,2.5009376057780397,1134,0.541869814585242
524.0,481.0,1.6805202622933357,0.4180529396514685,1.6603285355539303,0.8301642677769652,2.8225585104416813,1140,0.4704264184069469
457.0,481.0,1.4033765888651872,0.45291167095668194,1.240896240303884,0.8005782195508928,3.10224060075971,1146,0.4136320801012946
457.0,131.0,1.934695085231748,0.3777312254192081,1.9797426196156385,1.0480990339141614,2.9696139294234567,1138,0.5939227858846914
18.0,291.0,0.955874701976195,0.22536393902086738,0.9028859237599292,0.6588627011221105,3.482559991645441,1141,0.4062986656919681
431.0,497.0,2.25598681205564,0.5974408028934299,2.1473010511386605,1.2270291720792348,4.294602102277321,1143,0.7157670170462203
431.0,455.0,1.2218164920225463,0.2633385077133982,1.2049334590724392,0.911047249542576,4.55523624771288,1144,0.6225489538540936
431.0,496.0,0.9943857388864088,0.21436305340410108,0.9518822691277902,0.552705833687104,1.9037645382555803,1148,0.2855646807383371
106.0,216.0,1.1392621758244061,0.011027299773215546,1.1373332420576214,1.1373332420576214,1.2205346289247236,1104,0.5876221750631043
108.0,510.0,1.5504005656450999,0.26836941624578686,1.5564710465251292,0.7393237470994364,2.464412490331455,1144,0.4928824980662909
108.0,107.0,1.5768484449274,0.4591413354750472,1.4170166606058994,0.8846270994769675,3.427930010473249,1143,0.4570573347297665
109.0,341.0,1.1143972551786765,0.17631566777110383,1.0690454052591585,0.8314797596460122,1.7817423420985974,1136,0.6236098197345091
110.0,345.0,3.668610632981984,0.0,3.668610632981984,3.668610632981984,3.668610632981984,1152,1.5285877637424934
111.0,239.0,0.7028286788454481,0.028075832401064312,0.6991174702079251,0.5696512720212723,0.9321566269439002,1146,0.5126861448191451
111.0,107.0,1.1834347885316865,0.02278347578552322,1.1870221039089572,0.9775476149119684,1.2845070110553212,1132,0.6330784554181105
536.0,516.0,1.0691628170497958,0.13919054790643987,1.0593221299136837,0.6209819382252627,1.5007063507110514,1139,0.3001412701422103
536.0,537.0,0.8718057977066567,0.28406240994136117,0.8107747685930007,0.3474749008255717,3.0404053822237525,2276,0.2026936921482501
536.0,437.0,1.0130361028790027,0.19228398009860537,0.955561825486908,0.521215541174677,1.5636466235240314,1133,0.2866685476460724
536.0,23.0,1.2945460663936903,0.29331540321838245,1.2116777043464315,0.6462281089847635,2.423355408692863,1144,0.3231140544923817
516.0,536.0,0.9672955442655562,0.19655718317581727,0.9478145372911904,0.5145278916723606,2.5726394583618024,1137,0.3001412701422103
516.0,234.0,1.41401516947513,0.4299490559972162,1.2516892525454986,0.9103194563967264,3.4192486911313313,1134,0.6675676013575993
516.0,22.0,0.4801247892739982,0.0575532663997186,0.4512196233931104,0.3948171704689716,0.7371626911494786,1125,0.3158537363751773
531.0,483.0,1.4372157454281627,0.4383200404959412,1.352835872174955,0.7463922053379061,3.60756232579988,1132,0.3607562325799879
531.0,534.0,0.87235431060821,0.19174812781538841,0.8129823069232351,0.4973046730554788,1.9892186922219153,2290,0.2320755140925568
531.0,488.0,1.224412130315335,0.27265136833105746,1.2306829034480196,0.6365601224731136,2.051138172413366,1142,0.3076707258620049
113.0,531.0,0.7058343438320781,0.12051533348273948,0.6420059676203227,0.4413791027389718,1.1770109406372582,1126,0.2354021881274516
532.0,533.0,2.0055028597016373,0.39680964876296254,2.0506806994934315,1.118553108814599,3.355659326443797,1124,0.6152042098480295
532.0,407.0,1.3924692848860019,0.3636032735004638,1.304527458751378,0.7318080866166268,2.72764832284379,1133,0.5000688591880282
532.0,505.0,0.9025602275699949,0.17153486560554623,0.8531989124169863,0.5771639701644319,1.5095057681223605,1142,0.3270595830931781
532.0,13.0,0.6405610579999201,0.12949362444747797,0.6113850352372169,0.40222699686659,1.09175899149503,1141,0.2547437646821737
19.0,506.0,0.7917660164033945,0.133796643319576,0.7842520043500627,0.5021964588571233,1.2722310291047123,1129,0.3180577572761781
458.0,295.0,1.2883232409216265,0.18733663522701344,1.2160246819873424,0.8685890585623873,1.9826489384538517,1130,0.5066769508280593
458.0,314.0,1.011883766510386,0.14429232463900185,0.9841141548386932,0.7822445846153715,1.5253769399999744,1124,0.5084589799999915
458.0,506.0,0.6029076645320552,0.20010174512838552,0.4830586721315785,0.3450419086654132,1.34182964480994,1136,0.201274446721491
114.0,280.0,0.9951051096266879,0.09238738934261372,1.0334951474646776,0.768496391704504,1.3623345125670752,1141,0.4995226546079276
115.0,459.0,1.1113921376096971,0.12387578409871156,1.1619196619538494,0.8391642003000023,1.562581614621139,1135,0.5034985201800014
115.0,353.0,1.3162602900302238,0.26083922912177515,1.2539325852217995,0.8851288836859763,2.229213484838755,1133,0.5015730340887199
459.0,295.0,1.1914484565964858,0.1653077115499537,1.1974716078148866,0.8553368627249192,1.8710493872107603,1133,0.4989465032562028
459.0,469.0,1.937628294916151,0.27957359160628786,1.9458163157667356,1.4712269704577756,3.1747529362509894,1134,1.0053384298128134
459.0,395.0,1.2379337755170678,0.21524192426781885,1.168811826362668,0.8441418745952604,2.170650534673527,1149,0.5064851247571562
459.0,115.0,1.2360388374496603,0.2487035793538304,1.2083964484320031,0.7949976634421075,2.1578508007714343,1133,0.5034985201800014
387.0,452.0,0.7518850202467282,0.20494989505990618,0.7162946184055932,0.3690002579665177,1.7395726446992976,1139,0.2029501418815847
387.0,475.0,1.5657730566081511,0.2685019816063984,1.56614359193367,0.901719037779992,2.4797273538949773,1138,0.4959454707789955
387.0,12.0,0.9874432781021739,0.24889603423411916,0.9344524273453088,0.4822980270169336,2.135891262503563,1135,0.249187313958749
423.0,116.0,1.3243069979063469,0.21840538034740667,1.2936557575477894,0.8247055454367158,2.061763863591789,1137,0.5498036969578105
423.0,330.0,1.1336341520680915,0.07715733530477269,1.131413557292968,0.9924674170045152,1.689822904264756,1108,0.5017474163193678
423.0,121.0,2.2210895383569857,0.4253242611322096,2.142252580554644,1.3875954214956214,4.361014181843381,1142,1.0175699757634558
116.0,177.0,1.2622972196707427,0.2454743907125115,1.2355748359164018,0.6010904607160874,2.0218497314995667,1143,0.3706724507749205
116.0,423.0,1.2959084246121892,0.22448541751637563,1.221785993239579,0.8681111004597007,2.061763863591789,1130,0.5498036969578105
412.0,533.0,1.6325620012103124,0.3984037495215864,1.5847174088097797,0.8704197031384544,3.4816788125538176,2278,0.4932378317784575
412.0,529.0,1.7363327539466273,0.33374901290438325,1.6934916031909837,0.8709385387839346,3.208720932361864,1144,0.5080474809572951
412.0,419.0,0.9796507004532291,0.21933280889182952,0.8944217860560194,0.6896312913961554,1.6255594725766522,1150,0.3792972102678855
460.0,117.0,1.3500222354002795,0.2612627475251662,1.2905009568372687,0.8008930060011459,2.173852444860253,1134,0.5072322371340591
460.0,306.0,1.3757312371408983,0.26610354484581145,1.3150104775306075,0.7959273942948416,2.326556998707998,1136,0.5040873497200663
460.0,248.0,1.42131982860245,0.2351503830548608,1.436576992861493,0.838003245835871,2.15486548929224,1146,0.5028019475015226
460.0,279.0,1.4936109361053622,0.38758348469272774,1.4282768723120205,0.7893109031198008,2.9993814318552428,1143,0.4998969053092071
117.0,484.0,1.7002130592154459,0.3153938039412031,1.703456628774143,0.8517283143870715,2.555184943161214,1142,0.5110369886322429
117.0,460.0,1.72922734685837,0.4013862352132477,1.690774123780197,0.8453870618900985,3.0433934228043547,1141,0.5072322371340591
118.0,119.0,1.3518676375782448,0.3230236197365461,1.257037256629188,0.7939182673447505,2.514074513258376,1141,0.5028149026516753
118.0,137.0,1.4773257591737772,0.3054662856731933,1.5063131081345764,0.8142233016943656,2.3174047817455024,1138,0.5021043693781921
119.0,118.0,1.3202654098039432,0.2568147445582948,1.257037256629188,0.8153755178135275,2.1549210113643227,1137,0.5028149026516753
119.0,311.0,1.3380366179723577,0.27064106393513937,1.2560582080166125,0.8373721386777415,2.1532426423141926,1139,0.5024232832066449
461.0,20.0,0.9729553668256836,0.17729685999296943,1.0143410159870967,0.4896818697868743,1.4200774223819357,1140,0.2366795703969892
461.0,523.0,1.1786728780020654,0.305926107824549,1.0837990477290806,0.745111845313743,4.146709400006918,1143,0.3973929841673296
20.0,526.0,1.6287139317181027,0.4736815851088957,1.5213496651528815,0.7344446659358739,4.259779062428068,1136,0.3549815885356723
20.0,25.0,0.9769891456572256,0.17803191562360107,1.018546375716601,0.4917120434493935,1.4259649260032412,1140,0.2376608210005402
120.0,462.0,1.678544805669871,0.3111063761454411,1.6760597197432088,0.9142143925872048,2.6233978222067615,1137,0.5028179159229627
120.0,490.0,1.7321130203587243,0.3425886664181808,1.6798430014826138,0.8639192579053442,2.7488340024260953,1138,0.5039529004447841
462.0,120.0,1.5282596220957174,0.2525558400113976,1.508453747768888,0.9142143925872048,2.320698073490597,1140,0.5028179159229627
462.0,310.0,1.456638349417061,0.27445825132257284,1.4358355815918606,0.793488084563923,2.3194267087253135,1147,0.5025424535571512
462.0,368.0,1.4170550581911876,0.23952777004483522,1.441292597493659,0.8180309337126173,2.1619388962404886,1136,0.5044524091227807
462.0,404.0,1.2409112427358777,0.1876115871817152,1.2072006071496626,0.8383337549650435,1.8862509486713477,1142,0.5030002529790261
121.0,423.0,2.23765711041545,0.4095239519967238,2.1805070909216906,1.453671393947794,4.361014181843381,1145,1.0175699757634558
121.0,299.0,2.574674168851118,0.3202937009245399,2.5731314229195927,1.8323814678366797,3.5569757905064954,1139,1.0078098073101738
415.0,122.0,1.5827849767848043,0.35621410151843297,1.4700959808083889,0.9138434475295388,2.817683963216078,1131,0.5635367926432157
415.0,143.0,2.2845552977469588,0.3629147671439819,2.2400463425729695,1.512031281236755,3.3600695138594547,1142,1.0080208541578364
415.0,146.0,1.5999805656549864,0.5189724861598818,1.5119028736036844,0.889354631531579,7.559514368018422,1112,0.5039676245345615
122.0,415.0,1.3212736932541895,0.24390326006279767,1.2523039836515903,0.8453051889648235,2.254147170572862,1129,0.5635367926432157
122.0,348.0,1.166560397304623,0.21262215646977384,1.127343164242793,0.8010069851198793,2.0292176956370276,1129,0.5073044239092569
463.0,123.0,1.600418718660181,0.30526989548968214,1.5152382211940696,0.977573045931658,2.754978583989218,1138,0.5050794070646899
463.0,359.0,1.6084105524967358,0.30340219978857763,1.569039132476814,1.089610508664454,2.61506522079469,1135,0.6537663051986725
463.0,402.0,1.0779421345351332,0.17675390572487726,1.0534744759474874,0.7273990429161225,1.7292882903799724,1132,0.5091793300412857
463.0,309.0,1.7259311558185642,0.5346981344111995,1.5713929963837137,0.96701107469767,4.190381323689903,1142,0.6285571985534855
123.0,463.0,1.7972225725910502,0.46174101516976984,1.5152382211940696,1.0101588141293798,4.040635256517519,1136,0.5050794070646899
123.0,486.0,1.7325546217640349,0.4316243378066995,1.7965798617312907,0.8037330960376826,3.054185764943194,1147,0.5090309608238657
534.0,537.0,0.7645012508298604,0.22517380360532743,0.7558746830625018,0.3664846948181827,2.4187989858000054,2290,0.2015665821500004
534.0,531.0,1.01761724397651,0.32145627555131695,0.9915395642395333,0.4801562360535658,2.784906169110682,2272,0.2320755140925568
534.0,21.0,1.2641909960690563,0.2652743737939379,1.2574060876855118,0.6084223004929896,2.6944416164689535,1146,0.3143515219213779
534.0,477.0,1.3093592861653007,0.27291178385853,1.2815682124440642,0.7027954713402933,2.1786659611549095,1137,0.3631109935258182
537.0,536.0,0.713009062927742,0.18053561106966878,0.6756456404941673,0.380050672777969,1.5202026911118762,2294,0.2026936921482501
537.0,534.0,0.8867412856355226,0.3378093806502906,0.8062663286000019,0.4031331643000009,2.4187989858000054,2275,0.2015665821500004
537.0,525.0,1.203565719791711,0.16189385528993988,1.2120337247067154,0.7070196727455841,2.1210590182367524,1147,0.2828078690982336
537.0,435.0,1.4454793474447936,0.19001123979283666,1.4559844671431863,0.901323717755306,1.8927798072861424,1138,0.315463301214357
124.0,125.0,1.0777184305939256,0.2260295357540625,1.035727522451653,0.6108136670868721,1.9851444180323343,1145,0.3970288836064669
124.0,453.0,1.1350466875528566,0.22398501469771376,1.1062649125819175,0.6005438096873267,1.751586111588036,1137,0.3503172223176072
125.0,124.0,1.1552890487697434,0.2814759238357226,1.0828060461994553,0.7218706974663034,2.1656120923989106,1132,0.3970288836064669
125.0,429.0,0.9493082046944359,0.14792726200625816,0.931794547438881,0.4969570919674032,1.3553375235474634,1139,0.2484785459837016
464.0,126.0,1.79576641132955,0.3094491342148227,1.855835511378669,0.9578505865180228,2.6993971074598826,1141,0.4948894697009784
464.0,342.0,1.4065715925792939,0.2647844629368569,1.379138949046131,0.7984488652372337,2.333927452231914,1132,0.5056842813169147
464.0,378.0,1.3959141796800325,0.32515437818125403,1.308688835860892,0.8361067562444588,3.009984322480052,1140,0.5016640537466753
464.0,162.0,2.07025846785158,0.30559359349388654,2.0185631241295714,0.9767240923207604,3.0278446861943573,1144,0.5046407810323928
126.0,343.0,1.6351641680841424,0.2567809105907896,1.6665409325847915,0.967668928597621,2.307518214348173,1141,0.4999622797754375
126.0,464.0,1.7402618205290115,0.24423263334106687,1.7466687165916888,0.9897789394019568,2.474447348504892,1148,0.4948894697009784
127.0,492.0,1.3179880536474629,0.3301006930887681,1.1644852882381618,0.8116109584690219,2.4348328754070656,1132,0.446386027157962
127.0,471.0,0.6364070865141889,0.15623073691357464,0.6230159181554332,0.3215566029189333,1.107583854498548,1148,0.1661375781747822
492.0,501.0,1.4139859785848972,0.2963740297527451,1.334506673213634,0.9532190522954528,2.383047630738632,1138,0.5560444471723475
492.0,491.0,1.408272567133552,0.30753088136480644,1.358696283699096,1.0190222127743225,2.911492036498063,1132,0.6793481418495481
492.0,17.0,0.9645419017267753,0.33259852243959326,0.9326312669782296,0.4813580732790863,3.730525067912919,1140,0.2487016711941946
465.0,128.0,0.8467213132674676,0.10697783996438669,0.8286673507208184,0.6347239282116907,1.1932809850379784,1142,0.497200410432491
465.0,273.0,2.4714189133097277,0.19674710233193005,2.379916604818271,2.171151990360528,3.256727985540792,1142,2.0625943908425017
465.0,298.0,1.1512652967952568,0.14145683569819384,1.1210036038342006,0.8180296568519843,1.6584710851245708,1131,0.5044516217253903
465.0,362.0,1.0860327193868407,0.1857252730309804,1.074881671119552,0.6999229486359874,2.3151297531805737,1147,0.5016114465224576
128.0,465.0,0.9522740529422881,0.26808387212096413,0.9040007462408928,0.6937680145569642,2.9832024625949463,1150,0.497200410432491
128.0,357.0,0.8833772941071272,0.14596146740961105,0.8191728828357582,0.6448807801047458,1.7829056861719446,1120,0.5051566110820509
511.0,129.0,1.5302880280699092,0.26649911570787016,1.495360036601316,0.9742497208160088,2.679186732244024,1140,0.5358373464488049
511.0,496.0,1.3272760477185825,0.1622593642280418,1.3416168949385725,0.8286457292267654,1.8782636529140015,1134,0.4695659132285003
511.0,407.0,2.015324476355364,0.3976358761592034,1.925608253920412,1.2668475354739557,3.438586167715022,1125,0.8023367724668384
